id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Ju_31308523_LB.exponential_3232	4161078	4162266	+	1189	TTS	1	b3964	0	0
TU_Ju_31308523_LB.exponential_3233	4161457	4162266	+	810	TTS	1	b3964	0	0
TU_Ju_31308523_LB.exponential_3234	4162134	4162921	-	788	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3235	4162134	4163295	-	1162	TTS	1	b3965	0	0
TU_Ju_31308523_LB.exponential_3236	4162134	4163615	-	1482	TTS	1	b3965	0	0
TU_Ju_31308523_LB.exponential_3237	4163398	4165573	+	2176	TTS	1	b3966	0	0
TU_Ju_31308523_LB.exponential_3238	4165398	4165573	+	176	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3239	4168488	4177185	+	8698	TTS	9	b3970,b3971,b3972,b3973,b3976,b3977,b3978,b3979,b3980	0	0
TU_Ju_31308523_LB.exponential_3240	4168640	4177185	+	8546	TTS	9	b3970,b3971,b3972,b3973,b3976,b3977,b3978,b3979,b3980	0	0
TU_Ju_31308523_LB.exponential_3241	4171933	4172129	-	197	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3242	4171933	4175107	-	3175	TTS	1	b3974	0	0
TU_Ju_31308523_LB.exponential_3243	4171933	4179301	-	7369	TTS	2	b3975,b3974	0	0
TU_Ju_31308523_LB.exponential_3244	4172033	4177185	+	5153	TTS	7	b3972,b3973,b3976,b3977,b3978,b3979,b3980	0	0
TU_Ju_31308523_LB.exponential_3245	4172033	4180995	+	8963	TTS	13	b3972,b3973,b3976,b3977,b3978,b3979,b3980,b3981,b3982,b3983,b3984,b3985,b3986	0	0
TU_Ju_31308523_LB.exponential_3246	4174045	4175107	-	1063	TTS	1	b3974	0	0
TU_Ju_31308523_LB.exponential_3247	4175277	4177185	+	1909	TTS	5	b3976,b3977,b3978,b3979,b3980	0	0
TU_Ju_31308523_LB.exponential_3248	4175277	4180995	+	5719	TTS	11	b3976,b3977,b3978,b3979,b3980,b3981,b3982,b3983,b3984,b3985,b3986	0	0
TU_Ju_31308523_LB.exponential_3249	4175380	4177185	+	1806	TTS	5	b3976,b3977,b3978,b3979,b3980	0	0
TU_Ju_31308523_LB.exponential_3250	4175380	4180995	+	5616	TTS	11	b3976,b3977,b3978,b3979,b3980,b3981,b3982,b3983,b3984,b3985,b3986	0	0
TU_Ju_31308523_LB.exponential_3251	4177243	4180995	+	3753	TTS	6	b3981,b3982,b3983,b3984,b3985,b3986	0	0
TU_Ju_31308523_LB.exponential_3252	4177243	4178363	+	1121	TTS	2	b3981,b3982	0	0
TU_Ju_31308523_LB.exponential_3253	4178353	4180995	+	2643	TTS	4	b3983,b3984,b3985,b3986	0	0
TU_Ju_31308523_LB.exponential_3254	4179622	4180995	+	1374	TTS	2	b3985,b3986	0	0
TU_Ju_31308523_LB.exponential_3255	4179622	4186365	+	6744	TTS	3	b3985,b3986,b3987	0	0
TU_Ju_31308523_LB.exponential_3256	4179622	4189619	+	9998	TTS	4	b3985,b3986,b3987,b3988	0	0
TU_Ju_31308523_LB.exponential_3257	4189099	4189619	+	521	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3258	4196185	4196862	-	678	TTS	1	b3995	0	0
TU_Ju_31308523_LB.exponential_3259	4196185	4196953	-	769	TTS	1	b3995	0	0
TU_Ju_31308523_LB.exponential_3260	4196185	4197329	-	1145	TTS	1	b3995	0	0
TU_Ju_31308523_LB.exponential_3261	4196685	4200605	+	3921	TTS	5	b3996,b3997,b3998,b3999,b4000	0	0
TU_Ju_31308523_LB.exponential_3262	4196697	4200605	+	3909	TTS	5	b3996,b3997,b3998,b3999,b4000	0	0
TU_Ju_31308523_LB.exponential_3263	4197691	4200605	+	2915	TTS	4	b3997,b3998,b3999,b4000	0	0
TU_Ju_31308523_LB.exponential_3264	4198656	4200605	+	1950	TTS	3	b3998,b3999,b4000	0	0
TU_Ju_31308523_LB.exponential_3265	4199479	4200605	+	1127	TTS	2	b3999,b4000	0	0
TU_Ju_31308523_LB.exponential_3266	4200088	4200605	+	518	TTS	1	b4000	0	0
TU_Ju_31308523_LB.exponential_3267	4200175	4200605	+	431	TTS	1	b4000	0	0
TU_Ju_31308523_LB.exponential_3268	4204562	4207056	-	2495	TTS	1	b4005	0	0
TU_Ju_31308523_LB.exponential_3269	4209890	4215276	+	5387	TTS	4	b4009,b4010,b4011,b4013	0	0
TU_Ju_31308523_LB.exponential_3270	4209890	4218963	+	9074	TTS	7	b4009,b4010,b4011,b4013,b4014,b4015,ECK125289056	0	0
TU_Ju_31308523_LB.exponential_3271	4210042	4215276	+	5235	TTS	4	b4009,b4010,b4011,b4013	0	0
TU_Ju_31308523_LB.exponential_3272	4210042	4218963	+	8922	TTS	7	b4009,b4010,b4011,b4013,b4014,b4015,ECK125289056	0	0
TU_Ju_31308523_LB.exponential_3273	4214234	4215276	+	1043	TTS	1	b4013	0	0
TU_Ju_31308523_LB.exponential_3274	4214234	4218963	+	4730	TTS	4	b4013,b4014,b4015,ECK125289056	0	0
TU_Ju_31308523_LB.exponential_3275	4215403	4218963	+	3561	TTS	3	b4014,b4015,ECK125289056	0	0
TU_Ju_31308523_LB.exponential_3276	4222764	4223652	-	889	TTS	1	b4018	0	0
TU_Ju_31308523_LB.exponential_3277	4222764	4223743	-	980	TTS	1	b4018	0	0
TU_Ju_31308523_LB.exponential_3278	4223786	4227570	+	3785	TTS	1	b4019	0	0
TU_Ju_31308523_LB.exponential_3279	4227601	4229450	+	1850	TTS	1	b4020	0	0
TU_Ju_31308523_LB.exponential_3280	4229374	4230168	-	795	TTS	1	b4021	0	0
TU_Ju_31308523_LB.exponential_3281	4229374	4230278	-	905	TTS	1	b4021	0	0
TU_Ju_31308523_LB.exponential_3282	4229374	4231654	-	2281	TTS	3	b4023,ECK125121993,b4021	0	0
TU_Ju_31308523_LB.exponential_3283	4229374	4233537	-	4164	TTS	4	b4024,b4023,ECK125121993,b4021	0	0
TU_Ju_31308523_LB.exponential_3284	4230335	4231457	+	1123	TTS	1	b4022	0	0
TU_Ju_31308523_LB.exponential_3285	4231163	4231654	-	492	TTS	1	b4023	0	0
TU_Ju_31308523_LB.exponential_3286	4231163	4233537	-	2375	TTS	2	b4024,b4023	0	0
TU_Ju_31308523_LB.exponential_3287	4231843	4233537	-	1695	TTS	1	b4024	0	0
TU_Ju_31308523_LB.exponential_3288	4231843	4233677	-	1835	TTS	1	b4024	0	0
TU_Ju_31308523_LB.exponential_3289	4233549	4234686	+	1138	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3290	4233549	4235596	+	2048	TTS	1	b4025	0	0
TU_Ju_31308523_LB.exponential_3291	4233666	4235596	+	1931	TTS	1	b4025	0	0
TU_Ju_31308523_LB.exponential_3292	4233666	4234686	+	1021	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3293	4233721	4235596	+	1876	TTS	1	b4025	0	0
TU_Ju_31308523_LB.exponential_3294	4233721	4234686	+	966	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3295	4235853	4236241	+	389	TTS	1	b4026	0	0
TU_Ju_31308523_LB.exponential_3296	4239081	4239775	+	695	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3297	4240733	4246464	-	5732	TTS	5	b4034,b4033,b4032,ECK125289068,b4031	0	0
TU_Ju_31308523_LB.exponential_3298	4242530	4246464	-	3935	TTS	4	b4034,b4033,b4032,ECK125289068	0	0
TU_Ju_31308523_LB.exponential_3299	4245093	4246464	-	1372	TTS	1	b4034	0	0
TU_Ju_31308523_LB.exponential_3300	4246735	4250532	+	3798	TTS	3	b4035,b4036,b4037	0	0
TU_Ju_31308523_LB.exponential_3301	4248837	4250532	+	1696	TTS	1	b4037	0	0
TU_Ju_31308523_LB.exponential_3302	4252481	4253924	+	1444	TTS	2	b4039,b4040	0	0
TU_Ju_31308523_LB.exponential_3303	4252481	4254035	+	1555	TTS	2	b4039,b4040	0	0
TU_Ju_31308523_LB.exponential_3304	4253893	4256502	-	2610	TTS	1	b4041	0	0
TU_Ju_31308523_LB.exponential_3305	4253893	4256598	-	2706	TTS	1	b4041	0	0
TU_Ju_31308523_LB.exponential_3306	4253893	4256635	-	2743	TTS	1	b4041	0	0
TU_Ju_31308523_LB.exponential_3307	4256352	4257766	+	1415	TTS	2	b4042,b4043	0	0
TU_Ju_31308523_LB.exponential_3308	4256456	4257766	+	1311	TTS	2	b4042,b4043	0	0
TU_Ju_31308523_LB.exponential_3309	4256456	4258967	+	2512	TTS	2	b4042,b4043	0	0
TU_Ju_31308523_LB.exponential_3310	4256607	4257766	+	1160	TTS	2	b4042,b4043	0	0
TU_Ju_31308523_LB.exponential_3311	4257086	4257766	+	681	TTS	1	b4043	0	0
TU_Ju_31308523_LB.exponential_3312	4257086	4258967	+	1882	TTS	1	b4043	0	0
TU_Ju_31308523_LB.exponential_3313	4257086	4259483	+	2398	TTS	3	b4043,b4044,b4045	0	0
TU_Ju_31308523_LB.exponential_3314	4258525	4258967	+	443	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3315	4258525	4259483	+	959	TTS	1	b4045	0	0
TU_Ju_31308523_LB.exponential_3316	4259178	4259483	+	306	TTS	1	b4045	0	0
TU_Ju_31308523_LB.exponential_3317	4261469	4262764	+	1296	TTS	1	b4049	0	0
TU_Ju_31308523_LB.exponential_3318	4261591	4262764	+	1174	TTS	1	b4049	0	0
TU_Ju_31308523_LB.exponential_3319	4261591	4263245	+	1655	TTS	2	b4049,b4050	0	0
TU_Ju_31308523_LB.exponential_3320	4262813	4263245	+	433	TTS	1	b4050	0	0
TU_Ju_31308523_LB.exponential_3321	4263213	4264304	-	1092	TTS	1	b4051	0	0
TU_Ju_31308523_LB.exponential_3322	4264282	4266922	+	2641	TTS	2	b4052,b4053	0	0
TU_Ju_31308523_LB.exponential_3323	4265587	4266922	+	1336	TTS	1	b4053	0	0
TU_Ju_31308523_LB.exponential_3324	4265587	4268345	+	2759	TTS	2	b4053,b4054	0	0
TU_Ju_31308523_LB.exponential_3325	4267081	4268345	+	1265	TTS	1	b4054	0	0
TU_Ju_31308523_LB.exponential_3326	4269354	4270159	+	806	TTS	1	b4055	0	0
TU_Ju_31308523_LB.exponential_3327	4269354	4271046	+	1693	TTS	3	b4055,b4056,b4057	0	0
TU_Ju_31308523_LB.exponential_3328	4270213	4271046	+	834	TTS	2	b4056,b4057	0	0
TU_Ju_31308523_LB.exponential_3329	4271016	4273933	-	2918	TTS	1	b4058	0	0
TU_Ju_31308523_LB.exponential_3330	4273288	4274757	+	1470	TTS	1	b4059	0	0
TU_Ju_31308523_LB.exponential_3331	4274014	4274757	+	744	TTS	1	b4059	0	0
TU_Ju_31308523_LB.exponential_3332	4274083	4274757	+	675	TTS	1	b4059	0	0
TU_Ju_31308523_LB.exponential_3333	4274097	4274757	+	661	TTS	1	b4059	0	0
TU_Ju_31308523_LB.exponential_3334	4274725	4275172	-	448	TTS	1	b4060	0	0
TU_Ju_31308523_LB.exponential_3335	4277022	4277423	-	402	TTS	1	b4062	0	0
TU_Ju_31308523_LB.exponential_3336	4277445	4277960	+	516	TTS	1	b4063	0	0
TU_Ju_31308523_LB.exponential_3337	4277926	4278066	-	141	TTS	1	b4459	0	0
TU_Ju_31308523_LB.exponential_3338	4278307	4279876	+	1570	TTS	1	b4064	0	0
TU_Ju_31308523_LB.exponential_3339	4278307	4281712	+	3406	TTS	2	b4064,b4065	0	0
TU_Ju_31308523_LB.exponential_3340	4278317	4279876	+	1560	TTS	1	b4064	0	0
TU_Ju_31308523_LB.exponential_3341	4278317	4281712	+	3396	TTS	2	b4064,b4065	0	0
TU_Ju_31308523_LB.exponential_3342	4279913	4281712	+	1800	TTS	1	b4065	0	0
TU_Ju_31308523_LB.exponential_3343	4283215	4283640	-	426	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3344	4283215	4284381	-	1167	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3345	4283215	4287391	-	4177	TTS	3	b4069,b4068,b4067	0	0
TU_Ju_31308523_LB.exponential_3346	4294372	4296438	+	2067	TTS	1	b4077	0	0
TU_Ju_31308523_LB.exponential_3347	4295797	4297149	-	1353	TTS	1	b4078	0	0
TU_Ju_31308523_LB.exponential_3348	4297178	4298657	-	1480	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3349	4297178	4299451	-	2274	TTS	1	b4079	0	0
TU_Ju_31308523_LB.exponential_3350	4306823	4307313	+	491	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3351	4306824	4307313	+	490	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3352	4312063	4313016	-	954	TTS	1	b4089	0	0
TU_Ju_31308523_LB.exponential_3353	4313257	4314440	+	1184	TTS	2	b4090,b4487	0	0
TU_Ju_31308523_LB.exponential_3354	4313897	4314440	+	544	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3355	4314216	4315623	-	1408	TTS	2	b4093,b4092	0	0
TU_Ju_31308523_LB.exponential_3356	4330319	4332116	+	1798	TTS	1	b4111	0	0
TU_Ju_31308523_LB.exponential_3357	4330406	4332116	+	1711	TTS	1	b4111	0	0
TU_Ju_31308523_LB.exponential_3358	4332080	4333968	-	1889	TTS	2	b4113,b4112	0	0
TU_Ju_31308523_LB.exponential_3359	4332080	4334291	-	2212	TTS	2	b4113,b4112	0	0
TU_Ju_31308523_LB.exponential_3360	4344807	4345582	-	776	TTS	1	b4121	0	0
TU_Ju_31308523_LB.exponential_3361	4347360	4347820	-	461	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3362	4349217	4350552	-	1336	TTS	1	b4124	0	0
TU_Ju_31308523_LB.exponential_3363	4349217	4351686	-	2470	TTS	2	b4125,b4124	0	0
TU_Ju_31308523_LB.exponential_3364	4351812	4352488	+	677	TTS	2	b4126,b4127	0	0
TU_Ju_31308523_LB.exponential_3365	4353153	4354805	-	1653	TTS	1	b4129	0	0
TU_Ju_31308523_LB.exponential_3366	4353153	4355595	-	2443	TTS	1	b4129	0	0
TU_Ju_31308523_LB.exponential_3367	4356429	4360106	-	3678	TTS	2	b4132,b4131	0	0
TU_Ju_31308523_LB.exponential_3368	4362512	4363330	-	819	TTS	2	b4135,b4134	0	0
TU_Ju_31308523_LB.exponential_3369	4362512	4365391	-	2880	TTS	4	b4137,b4136,b4135,b4134	0	0
TU_Ju_31308523_LB.exponential_3370	4365437	4368431	-	2995	TTS	2	b4139,b4138	0	0
TU_Ju_31308523_LB.exponential_3371	4365437	4368451	-	3015	TTS	2	b4139,b4138	0	0
TU_Ju_31308523_LB.exponential_3372	4365437	4368461	-	3025	TTS	2	b4139,b4138	0	0
TU_Ju_31308523_LB.exponential_3373	4366837	4368431	-	1595	TTS	1	b4139	0	0
TU_Ju_31308523_LB.exponential_3374	4366837	4368451	-	1615	TTS	1	b4139	0	0
TU_Ju_31308523_LB.exponential_3375	4366837	4368461	-	1625	TTS	1	b4139	0	0
TU_Ju_31308523_LB.exponential_3376	4366837	4368484	-	1648	TTS	1	b4139	0	0
TU_Ju_31308523_LB.exponential_3377	4366837	4370455	-	3619	TTS	2	b4141,b4139	0	0
TU_Ju_31308523_LB.exponential_3378	4366837	4374311	-	7475	TTS	3	b4145,b4141,b4139	0	0
TU_Ju_31308523_LB.exponential_3379	4368592	4369187	+	596	TTS	1	b4140	0	0
TU_Ju_31308523_LB.exponential_3380	4368602	4369187	+	586	TTS	1	b4140	0	0
TU_Ju_31308523_LB.exponential_3381	4370615	4372729	+	2115	TTS	2	b4142,b4143	0	0
TU_Ju_31308523_LB.exponential_3382	4370615	4373349	+	2735	TTS	3	b4142,b4143,b4144	0	0
TU_Ju_31308523_LB.exponential_3383	4372760	4373349	+	590	TTS	1	b4144	0	0
TU_Ju_31308523_LB.exponential_3384	4375346	4376301	+	956	TTS	1	b4147	0	0
TU_Ju_31308523_LB.exponential_3385	4375564	4376301	+	738	TTS	1	b4147	0	0
TU_Ju_31308523_LB.exponential_3386	4375564	4376734	+	1171	TTS	3	b4147,b4410,b4411	0	0
TU_Ju_31308523_LB.exponential_3387	4375654	4376301	+	648	TTS	1	b4147	0	0
TU_Ju_31308523_LB.exponential_3388	4375654	4376734	+	1081	TTS	3	b4147,b4410,b4411	0	0
TU_Ju_31308523_LB.exponential_3389	4376509	4376734	+	226	TTS	1	b4411	0	0
TU_Ju_31308523_LB.exponential_3390	4376509	4377329	+	821	TTS	2	b4411,b4148	0	0
TU_Ju_31308523_LB.exponential_3391	4376798	4377329	+	532	TTS	1	b4148	0	0
TU_Ju_31308523_LB.exponential_3392	4378962	4382414	-	3453	TTS	4	b4154,b4153,b4152,b4151	0	0
TU_Ju_31308523_LB.exponential_3393	4382616	4383676	+	1061	TTS	1	b4155	0	0
TU_Ju_31308523_LB.exponential_3394	4389169	4391544	-	2376	TTS	2	b4161,b4160	0	0
TU_Ju_31308523_LB.exponential_3395	4389169	4391589	-	2421	TTS	2	b4161,b4160	0	0
TU_Ju_31308523_LB.exponential_3396	4391560	4392711	+	1152	TTS	4	b4162,b4163,b4164,b4165	0	0
TU_Ju_31308523_LB.exponential_3397	4391560	4392316	+	757	TTS	1	b4162	0	0
TU_Ju_31308523_LB.exponential_3398	4392218	4392711	+	494	TTS	3	b4163,b4164,b4165	0	0
TU_Ju_31308523_LB.exponential_3399	4392311	4392711	+	401	TTS	3	b4163,b4164,b4165	0	0
TU_Ju_31308523_LB.exponential_3400	4395178	4400650	+	5473	TTS	5	b4168,b4169,b4170,b4171,b4172	0	0
TU_Ju_31308523_LB.exponential_3401	4395178	4404365	+	9188	TTS	8	b4168,b4169,b4170,b4171,b4172,b4173,b4174,b4175	0	0
TU_Ju_31308523_LB.exponential_3402	4397099	4400650	+	3552	TTS	3	b4170,b4171,b4172	0	0
TU_Ju_31308523_LB.exponential_3403	4397099	4404365	+	7267	TTS	6	b4170,b4171,b4172,b4173,b4174,b4175	0	0
TU_Ju_31308523_LB.exponential_3404	4399051	4400650	+	1600	TTS	2	b4171,b4172	0	0
TU_Ju_31308523_LB.exponential_3405	4399051	4404365	+	5315	TTS	5	b4171,b4172,b4173,b4174,b4175	0	0
TU_Ju_31308523_LB.exponential_3406	4399397	4400650	+	1254	TTS	1	b4172	0	0
TU_Ju_31308523_LB.exponential_3407	4399397	4404365	+	4969	TTS	4	b4172,b4173,b4174,b4175	0	0
TU_Ju_31308523_LB.exponential_3408	4399800	4400650	+	851	TTS	1	b4172	0	0
TU_Ju_31308523_LB.exponential_3409	4399800	4404365	+	4566	TTS	4	b4172,b4173,b4174,b4175	0	0
TU_Ju_31308523_LB.exponential_3410	4402976	4404365	+	1390	TTS	1	b4175	0	0
TU_Ju_31308523_LB.exponential_3411	4403334	4404365	+	1032	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3412	4404659	4406079	+	1421	TTS	1	b4177	0	0
TU_Ju_31308523_LB.exponential_3413	4406123	4410051	+	3929	TTS	3	b4178,b4179,b4180	0	0
TU_Ju_31308523_LB.exponential_3414	4406152	4410051	+	3900	TTS	3	b4178,b4179,b4180	0	0
TU_Ju_31308523_LB.exponential_3415	4408803	4410051	+	1249	TTS	1	b4180	0	0
TU_Ju_31308523_LB.exponential_3416	4414248	4415996	+	1749	TTS	1	b4187	0	0
TU_Ju_31308523_LB.exponential_3417	4415669	4415996	+	328	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3418	4415956	4416764	-	809	TTS	1	b4188	0	0
TU_Ju_31308523_LB.exponential_3419	4415956	4416869	-	914	TTS	2	b4189,b4188	0	0
TU_Ju_31308523_LB.exponential_3420	4416922	4417765	+	844	TTS	1	b4190	0	0
TU_Ju_31308523_LB.exponential_3421	4416936	4417765	+	830	TTS	1	b4190	0	0
TU_Ju_31308523_LB.exponential_3422	4418511	4418929	-	419	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3423	4418511	4419676	-	1166	TTS	1	b4192	0	0
TU_Ju_31308523_LB.exponential_3424	4422181	4424480	+	2300	TTS	3	b4196,b4197,b4198	0	0
TU_Ju_31308523_LB.exponential_3425	4422236	4424480	+	2245	TTS	2	b4197,b4198	0	0
TU_Ju_31308523_LB.exponential_3426	4424450	4424843	-	394	TTS	1	b4199	0	0
TU_Ju_31308523_LB.exponential_3427	4425024	4426606	+	1583	TTS	4	b4200,b4201,b4202,b4203	0	0
TU_Ju_31308523_LB.exponential_3428	4428015	4428742	-	728	TTS	1	b4206	0	0
TU_Ju_31308523_LB.exponential_3429	4428015	4428819	-	805	TTS	1	b4206	0	0
TU_Ju_31308523_LB.exponential_3430	4428812	4429596	+	785	TTS	1	b4207	0	0
TU_Ju_31308523_LB.exponential_3431	4428833	4429596	+	764	TTS	1	b4207	0	0
TU_Ju_31308523_LB.exponential_3432	4428863	4429596	+	734	TTS	1	b4207	0	0
TU_Ju_31308523_LB.exponential_3433	4428907	4429596	+	690	TTS	1	b4207	0	0
TU_Ju_31308523_LB.exponential_3434	4429675	4431318	+	1644	TTS	1	b4208	0	0
TU_Ju_31308523_LB.exponential_3435	4429729	4431318	+	1590	TTS	1	b4208	0	0
TU_Ju_31308523_LB.exponential_3436	4429769	4431318	+	1550	TTS	1	b4208	0	0
TU_Ju_31308523_LB.exponential_3437	4429779	4431318	+	1540	TTS	1	b4208	0	0
TU_Ju_31308523_LB.exponential_3438	4429811	4431318	+	1508	TTS	1	b4208	0	0
TU_Ju_31308523_LB.exponential_3439	4431081	4431318	+	238	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3440	4434558	4436629	-	2072	TTS	1	b4213	0	0
TU_Ju_31308523_LB.exponential_3441	4436565	4437540	+	976	TTS	1	b4214	0	0
TU_Ju_31308523_LB.exponential_3442	4436680	4437540	+	861	TTS	1	b4214	0	0
TU_Ju_31308523_LB.exponential_3443	4436718	4437540	+	823	TTS	1	b4214	0	0
TU_Ju_31308523_LB.exponential_3444	4438642	4439310	-	669	TTS	1	b4216	0	0
TU_Ju_31308523_LB.exponential_3445	4438642	4439436	-	795	TTS	2	ECK125272712,b4216	0	0
TU_Ju_31308523_LB.exponential_3446	4439133	4439859	+	727	TTS	1	b4217	0	0
TU_Ju_31308523_LB.exponential_3447	4439412	4439859	+	448	TTS	1	b4217	0	0
TU_Ju_31308523_LB.exponential_3448	4439510	4439859	+	350	TTS	1	b4217	0	0
TU_Ju_31308523_LB.exponential_3449	4439829	4441318	-	1490	TTS	1	b4218	0	0
TU_Ju_31308523_LB.exponential_3450	4439829	4442207	-	2379	TTS	3	b4219,ECK125135311,b4218	0	0
TU_Ju_31308523_LB.exponential_3451	4439829	4442262	-	2434	TTS	3	b4219,ECK125135311,b4218	0	0
TU_Ju_31308523_LB.exponential_3452	4439829	4442304	-	2476	TTS	3	b4219,ECK125135311,b4218	0	0
TU_Ju_31308523_LB.exponential_3453	4441283	4442207	-	925	TTS	1	b4219	0	0
TU_Ju_31308523_LB.exponential_3454	4441283	4442262	-	980	TTS	1	b4219	0	0
TU_Ju_31308523_LB.exponential_3455	4441283	4442304	-	1022	TTS	1	b4219	0	0
TU_Ju_31308523_LB.exponential_3456	4442222	4448269	+	6048	TTS	3	b4220,b4221,b4222	0	0
TU_Ju_31308523_LB.exponential_3457	4442250	4448269	+	6020	TTS	3	b4220,b4221,b4222	0	0
TU_Ju_31308523_LB.exponential_3458	4446630	4448269	+	1640	TTS	1	b4222	0	0
TU_Ju_31308523_LB.exponential_3459	4447422	4448269	+	848	TTS	1	b4222	0	0
TU_Ju_31308523_LB.exponential_3460	4447662	4448269	+	608	TTS	1	b4222	0	0
TU_Ju_31308523_LB.exponential_3461	4447815	4448269	+	455	TTS	1	b4222	0	0
TU_Ju_31308523_LB.exponential_3462	4449067	4449686	-	620	TTS	1	b4226	0	0
TU_Ju_31308523_LB.exponential_3463	4449067	4449784	-	718	TTS	1	b4226	0	0
TU_Ju_31308523_LB.exponential_3464	4454576	4455646	-	1071	TTS	1	b4232	0	0
TU_Ju_31308523_LB.exponential_3465	4454576	4455765	-	1190	TTS	1	b4232	0	0
TU_Ju_31308523_LB.exponential_3466	4454576	4455790	-	1215	TTS	1	b4232	0	0
TU_Ju_31308523_LB.exponential_3467	4455761	4457269	+	1509	TTS	1	b4233	0	0
TU_Ju_31308523_LB.exponential_3468	4457183	4457884	-	702	TTS	1	b4234	0	0
TU_Ju_31308523_LB.exponential_3469	4457183	4457949	-	767	TTS	1	b4234	0	0
TU_Ju_31308523_LB.exponential_3470	4457183	4457969	-	787	TTS	1	b4234	0	0
TU_Ju_31308523_LB.exponential_3471	4457944	4459899	+	1956	TTS	2	b4235,b4236	0	0
TU_Ju_31308523_LB.exponential_3472	4459042	4459899	+	858	TTS	1	b4236	1	0
TU_Ju_31308523_LB.exponential_3473	4460463	4461547	-	1085	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3474	4460463	4462800	-	2338	TTS	1	b4238	0	0
TU_Ju_31308523_LB.exponential_3475	4460463	4466210	-	5748	TTS	3	b4240,b4239,b4238	0	0
TU_Ju_31308523_LB.exponential_3476	4464729	4466210	-	1482	TTS	1	b4240	0	0
TU_Ju_31308523_LB.exponential_3477	4464729	4467279	-	2551	TTS	2	b4241,b4240	0	0
TU_Ju_31308523_LB.exponential_3478	4464729	4467343	-	2615	TTS	2	b4241,b4240	0	0
TU_Ju_31308523_LB.exponential_3479	4470490	4470944	-	455	TTS	1	b4243	0	0
TU_Ju_31308523_LB.exponential_3480	4470490	4472552	-	2063	TTS	4	b4246,b4245,b4244,b4243	0	0
TU_Ju_31308523_LB.exponential_3481	4472419	4472552	-	134	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3482	4472419	4473323	-	905	TTS	1	b4248	0	0
TU_Ju_31308523_LB.exponential_3483	4472419	4474077	-	1659	TTS	2	b4249,b4248	0	0
TU_Ju_31308523_LB.exponential_3484	4474095	4475354	+	1260	TTS	3	b4251,b4250,b4252	0	0
TU_Ju_31308523_LB.exponential_3485	4474713	4475354	+	642	TTS	1	b4252	0	0
TU_Ju_31308523_LB.exponential_3486	4474828	4475354	+	527	TTS	1	b4252	0	0
TU_Ju_31308523_LB.exponential_3487	4477256	4478344	-	1089	TTS	1	b4254	0	0
TU_Ju_31308523_LB.exponential_3488	4478444	4479034	+	591	TTS	1	b4255	0	0
TU_Ju_31308523_LB.exponential_3489	4478998	4479531	-	534	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3490	4478998	4479569	-	572	TTS	1	b4256	0	0
TU_Ju_31308523_LB.exponential_3491	4480476	4480962	+	487	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3492	4480931	4483927	-	2997	TTS	1	b4258	0	0
TU_Ju_31308523_LB.exponential_3493	4480931	4484273	-	3343	TTS	1	b4258	0	0
TU_Ju_31308523_LB.exponential_3494	4480931	4486101	-	5171	TTS	3	b4260,b4259,b4258	0	0
TU_Ju_31308523_LB.exponential_3495	4480931	4486110	-	5180	TTS	3	b4260,b4259,b4258	0	0
TU_Ju_31308523_LB.exponential_3496	4480931	4486137	-	5207	TTS	3	b4260,b4259,b4258	0	0
TU_Ju_31308523_LB.exponential_3497	4486008	4488441	+	2434	TTS	3	b4800,b4261,b4262	0	0
TU_Ju_31308523_LB.exponential_3498	4486059	4488441	+	2383	TTS	3	b4800,b4261,b4262	0	0
TU_Ju_31308523_LB.exponential_3499	4487365	4488441	+	1077	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3500	4487421	4488441	+	1021	TTS	0		0	0
TU_Ju_31308523_LB.exponential_3501	4488410	4490084	-	1675	TTS	1	b4263	0	0
TU_Ju_31308523_LB.exponential_3502	4495154	4496233	-	1080	TTS	1	b4269	0	0
TU_Ju_31308523_LB.exponential_3503	4496382	4497967	+	1586	TTS	2	b4270,b4271	0	0
